City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
351,Yamada,JP,39.47,141.95,46.67,51,3,7.43,clear sky
352,Kinkala,CG,-4.36,14.76,68.9,88,99,0.92,overcast clouds
353,Henties Bay,NA,-22.12,14.28,55.0,91,0,3.53,clear sky
354,Qasigiannguit,GL,68.82,-51.19,2.73,91,60,2.06,broken clouds
355,Grafton,US,42.21,-71.69,62.01,82,1,12.75,clear sky
356,Ixtlan,MX,20.18,-102.4,62.85,59,0,2.71,clear sky
357,Boa Vista,BR,2.82,-60.67,84.2,62,0,5.82,clear sky
358,Mackay,AU,-21.15,149.2,82.4,51,0,14.99,light rain
359,Canutama,BR,-6.53,-64.38,74.44,96,88,2.89,light rain
360,Tilichiki,RU,60.47,166.1,12.92,92,90,6.22,overcast clouds
361,Chulym,RU,55.1,80.96,30.2,94,100,13.89,overcast clouds
362,Panarukan,ID,-7.7,113.92,90.43,49,71,1.81,broken clouds
363,Auki,SB,-8.77,160.7,87.03,60,54,5.93,broken clouds
364,La Palma,US,33.85,-118.05,60.8,48,1,11.41,clear sky
365,Arraias,BR,-12.93,-46.94,77.16,60,100,4.81,overcast clouds
366,Poltavka,RU,54.37,71.76,30.54,91,100,10.49,overcast clouds
367,Lossiemouth,GB,57.72,-3.28,53.6,81,0,6.93,clear sky
368,Matamoros,MX,25.53,-103.25,80.6,22,5,3.33,clear sky
369,Masyaf,SY,35.07,36.34,60.8,63,0,4.7,clear sky
370,Lebanon,US,36.21,-86.29,72.0,88,1,8.05,clear sky
371,Bom Jesus,BR,-9.07,-44.36,74.17,60,50,1.41,scattered clouds
372,Innisfail,AU,-17.53,146.03,80.06,69,81,8.48,broken clouds
373,Merta,IN,26.65,74.03,62.8,30,0,4.74,clear sky
374,Sibundoy,CO,1.2,-76.92,58.01,85,75,2.86,broken clouds
375,Gelterkinden,CH,47.47,7.85,43.0,98,0,1.9,clear sky
376,Port Hardy,CA,50.7,-127.42,46.4,93,40,4.7,scattered clouds
377,Tetiz,MX,20.97,-89.93,77.0,83,20,9.17,few clouds
378,Aranos,NA,-24.13,19.12,66.16,24,0,12.33,clear sky
379,Chibombo,ZM,-14.66,28.07,76.87,33,11,10.65,few clouds
380,Dzilam Gonzalez,MX,21.28,-88.93,75.97,89,81,7.31,light rain
381,Baisha,CN,26.52,110.93,65.37,43,0,2.71,clear sky
382,Abalak,RU,58.13,68.59,26.47,99,100,1.95,light snow
383,Alekseyevsk,RU,57.84,108.35,32.2,97,100,10.71,overcast clouds
384,Half Moon Bay,US,37.46,-122.43,55.99,71,90,3.36,overcast clouds
385,Banjarmasin,ID,-3.32,114.59,82.4,83,20,3.36,few clouds
386,Malartic,CA,48.13,-78.13,62.6,82,90,13.87,overcast clouds
387,Los Algarrobos,PA,8.5,-82.43,66.0,100,51,1.57,broken clouds
388,Lorengau,PG,-2.02,147.27,86.07,64,100,5.53,overcast clouds
389,Polysayevo,RU,54.6,86.25,29.75,88,100,6.13,overcast clouds
390,Maniitsoq,GL,65.42,-52.9,19.29,93,97,3.09,overcast clouds
391,Mugur-Aksy,RU,50.35,90.5,12.24,81,12,4.72,few clouds
392,Petropavlovsk-Kamchatskiy,RU,53.05,158.65,28.4,54,91,6.71,overcast clouds
393,Paramonga,PE,-10.67,-77.83,61.48,88,25,3.44,scattered clouds
394,Hohhot,CN,40.81,111.65,39.2,44,0,4.47,clear sky
395,Praia Da Vitoria,PT,38.73,-27.07,59.0,72,20,20.56,few clouds
396,Nishihara,JP,26.18,127.76,75.2,64,90,11.41,overcast clouds
397,Lyuban,BY,52.8,28.0,33.73,93,5,1.19,clear sky
398,Joao Pinheiro,BR,-17.74,-46.17,69.37,89,100,3.58,overcast clouds
399,Rocha,UY,-34.48,-54.33,55.06,94,1,5.61,clear sky
400,Brae,GB,60.4,-1.35,51.8,93,100,21.92,overcast clouds
401,Palencia,ES,42.42,-4.5,46.0,96,63,1.7,broken clouds
402,Barranca,PE,-10.75,-77.77,59.88,91,5,2.82,clear sky
403,North Augusta,US,33.5,-81.97,73.99,88,90,9.17,moderate rain
404,Port Lincoln,AU,-34.73,135.87,66.87,60,8,29.04,clear sky
405,Mahebourg,MU,-20.41,57.7,73.4,88,75,14.99,light intensity shower rain
406,Ingham,US,42.6,-84.38,71.6,64,75,13.87,broken clouds
407,Labuhan,ID,-6.88,112.21,86.65,61,0,5.75,clear sky
408,Narkanda,IN,31.25,77.46,39.94,68,36,3.83,scattered clouds
409,Statesboro,US,32.45,-81.78,75.2,94,90,6.93,overcast clouds
410,Hella,NO,67.2,14.43,43.0,93,75,13.87,light intensity drizzle
411,Faya,SA,18.39,42.45,57.2,87,0,2.01,clear sky
412,Ojinaga,MX,29.57,-104.42,64.4,34,1,6.93,clear sky
413,Denia,ES,38.84,0.11,62.01,84,0,1.99,clear sky
414,Kununurra,AU,-15.77,128.73,96.8,37,0,9.17,clear sky
415,Honiara,SB,-9.43,159.95,87.8,74,40,10.29,scattered clouds
416,Rognan,NO,67.1,15.39,43.0,86,97,5.7,overcast clouds
417,Katobu,ID,-4.94,122.53,93.06,47,1,3.04,clear sky
418,Vilhena,BR,-12.74,-60.15,71.74,84,55,1.97,light rain
419,Tuatapere,NZ,-46.13,167.68,59.0,70,28,8.99,scattered clouds
420,Tastur,TN,36.55,9.44,60.8,87,20,1.12,few clouds
421,Mukdahan,TH,16.58,104.5,71.6,64,75,4.7,mist
422,Syracuse,IT,37.09,15.28,53.6,93,0,4.7,clear sky
423,Antalaha,MG,-14.9,50.28,69.82,88,7,5.28,clear sky
424,Bell Ville,AR,-32.63,-62.69,66.99,70,0,1.01,clear sky
425,Maldonado,UY,-34.67,-54.92,60.8,87,0,9.17,clear sky
426,Umba,RU,66.69,34.34,32.65,90,99,9.13,overcast clouds
427,Vrangel,RU,42.73,133.08,39.61,64,0,5.95,clear sky
428,Waddan,LY,29.16,16.14,55.65,81,0,4.03,clear sky
429,Noumea,NC,-22.28,166.46,77.0,50,90,3.36,overcast clouds
430,Marsa Matruh,EG,31.35,27.25,66.25,60,0,8.48,clear sky
431,Makueni,KE,-1.8,37.62,64.83,93,87,3.76,light rain
432,Dhuburi,IN,26.03,89.97,68.9,79,0,12.8,clear sky
433,Gympie,AU,-26.19,152.66,75.0,57,0,1.99,clear sky
434,Vetapalem,IN,15.78,80.32,69.62,74,100,12.53,overcast clouds
435,Bahia Honda,CU,22.9,-83.16,77.49,86,100,20.42,light rain
436,Monrovia,LR,6.3,-10.8,78.3,81,89,1.05,overcast clouds
437,Mykhaylivka,UA,47.27,35.22,37.36,82,0,7.47,clear sky
438,Bealanana,MG,-14.55,48.73,63.09,84,90,2.75,overcast clouds
439,Nola,IT,40.92,14.53,60.01,93,0,2.24,clear sky
440,Saint-Philippe,RE,-21.36,55.77,73.4,73,0,5.82,clear sky
441,Port-Gentil,GA,-0.72,8.78,78.89,78,100,5.41,overcast clouds
442,Bambous Virieux,MU,-20.34,57.76,73.4,88,75,14.99,light intensity shower rain
443,Macomb,US,40.46,-90.67,42.8,87,90,23.04,overcast clouds
444,Ballina,AU,-28.87,153.57,82.0,56,0,12.75,clear sky
445,Nantucket,US,41.28,-70.1,60.8,87,1,13.87,clear sky
446,Bathsheba,BB,13.22,-59.52,77.0,88,75,16.11,broken clouds
447,Banes,CU,20.96,-75.72,77.0,88,98,8.05,overcast clouds
448,Jaen,ES,38.0,-3.5,53.01,84,0,4.79,clear sky
449,Mayahi,NE,13.96,7.67,71.96,28,0,9.31,clear sky
450,Grand Gaube,MU,-20.01,57.66,71.01,81,9,4.0,clear sky
451,Brainerd,US,46.36,-94.2,26.6,86,90,9.17,heavy snow
452,Asau,RO,46.43,26.4,39.99,92,94,2.28,overcast clouds
453,Diamantina,BR,-18.25,-43.6,64.08,88,67,4.16,broken clouds
454,Sena Madureira,BR,-9.07,-68.66,73.67,88,100,2.44,overcast clouds
455,Starosubkhangulovo,RU,53.1,57.44,24.51,95,100,7.92,overcast clouds
456,Sawakin,SD,19.11,37.33,82.31,76,43,9.28,light rain
457,Samarai,PG,-10.62,150.67,80.71,81,27,14.74,light rain
458,Anshun,CN,26.25,105.93,56.1,47,52,2.33,broken clouds
459,Xinan,CN,26.72,119.86,64.09,55,17,8.72,few clouds
460,Filiatra,GR,37.15,21.58,62.01,71,0,5.82,clear sky
461,Sola,VU,-13.88,167.55,79.81,69,100,5.26,light rain
462,Ulagan,RU,50.63,87.96,17.06,83,6,4.38,clear sky
463,Kaeo,NZ,-35.1,173.78,66.99,61,20,7.0,few clouds
464,Inirida,CO,3.87,-67.92,72.7,90,76,0.36,broken clouds
465,Batemans Bay,AU,-35.72,150.18,80.01,49,0,1.01,clear sky
466,Popondetta,PG,-8.75,148.25,89.01,58,87,5.1,light rain
467,Kruisfontein,ZA,-34.0,24.73,55.0,96,0,3.56,clear sky
468,Guerrero Negro,MX,27.98,-114.06,64.53,58,0,17.13,clear sky
469,Esperanza,DO,19.58,-70.98,75.0,91,100,1.01,overcast clouds
470,Saint-Paul,RE,-21.01,55.27,73.4,64,90,14.99,overcast clouds
471,Derzhavinsk,KZ,51.1,66.32,29.5,94,53,14.83,broken clouds
472,Alice Springs,AU,-23.7,133.88,89.6,22,5,12.75,dust
473,Dalvik,IS,65.97,-18.53,32.0,78,90,5.82,overcast clouds
474,Te Anau,NZ,-45.42,167.72,67.42,37,9,3.13,light rain
475,Ostashkov,RU,57.15,33.11,30.18,97,0,4.76,clear sky
476,Yako,BF,12.97,-2.27,73.27,23,0,7.83,clear sky
477,Sur,OM,22.57,59.53,72.12,71,0,2.98,clear sky
478,Rangia,IN,26.47,91.63,66.2,100,20,8.05,mist
479,Svarstad,NO,59.4,9.97,42.01,100,90,3.36,mist
480,Durazno,UY,-33.41,-56.5,53.67,91,0,7.49,clear sky
481,Shihezi,CN,44.3,86.03,35.26,78,0,0.96,clear sky
482,Salalah,OM,17.02,54.09,77.0,73,0,3.36,clear sky
483,Hunchun,CN,42.87,130.36,43.77,56,0,0.85,clear sky
484,Dauriya,RU,49.93,116.87,25.75,95,0,5.5,clear sky
485,Quatre Cocos,MU,-20.21,57.76,73.4,88,75,14.99,light intensity shower rain
486,Mwanza,TZ,-2.52,32.9,66.2,88,75,3.31,broken clouds
487,Binga,ZW,-17.62,27.34,80.49,47,32,0.92,scattered clouds
488,Manikganj,BD,23.86,90.01,75.2,73,0,5.01,haze
489,Makakilo City,US,21.35,-158.09,84.2,54,20,9.17,few clouds
490,Oktyabrskoye,RU,43.06,44.74,42.8,93,100,2.8,overcast clouds
491,Cahors,FR,44.42,1.33,46.99,100,90,4.7,fog
492,Itoman,JP,26.12,127.67,75.2,69,75,13.87,shower rain
493,Portland,US,45.52,-122.68,48.0,81,40,6.93,scattered clouds
494,Bubaque,GW,11.28,-15.83,83.08,79,0,12.75,clear sky
495,Agropoli,IT,40.35,15.0,57.0,81,0,1.01,clear sky
496,Yarmouth,US,41.71,-70.23,62.01,93,1,6.93,clear sky
497,Oban,GB,56.41,-5.47,51.01,94,100,15.08,overcast clouds
498,Tabou,CI,4.42,-7.35,78.33,87,100,7.92,light rain
499,Hervey Bay,AU,-25.3,152.85,82.0,39,40,12.75,scattered clouds
500,Leningradskiy,RU,69.38,178.42,25.16,97,100,18.14,light snow
501,Ankara,TR,39.92,32.85,44.01,86,0,4.14,clear sky
502,Channagiri,IN,14.03,75.93,61.95,77,29,6.04,scattered clouds
503,Lucea,JM,18.45,-78.17,82.4,74,20,5.82,very heavy rain
504,Santo Antonio Do Leverger,BR,-15.87,-56.08,78.8,83,0,3.36,clear sky
505,San Cristobal,VE,7.77,-72.22,66.99,91,82,0.78,light rain
506,Qui Nhon,VN,13.77,109.23,80.65,84,3,2.21,light rain
507,Mitsamiouli,KM,-11.38,43.28,78.55,80,32,14.38,scattered clouds
508,Goundam,ML,16.41,-3.67,76.1,18,0,9.62,clear sky
509,Obo,CF,5.4,26.49,67.51,79,83,0.92,broken clouds
510,Mizan Teferi,ET,6.98,35.58,59.92,86,4,2.8,clear sky
511,Wajid,SO,3.81,43.25,73.92,81,92,14.79,overcast clouds
512,Yar-Sale,RU,66.83,70.83,6.57,95,84,6.4,broken clouds
513,Praxedis Guerrero,MX,31.37,-106.02,55.4,35,5,5.82,clear sky
514,Bontang,ID,0.13,117.5,85.66,64,100,0.49,overcast clouds
515,Okhotsk,RU,59.38,143.3,2.1,86,75,15.19,broken clouds
516,Roald,NO,62.58,6.13,48.99,93,100,5.82,overcast clouds
517,Bilma,NE,18.69,12.92,64.94,36,0,10.69,clear sky
518,Kasulu,TZ,-4.58,30.1,68.0,100,90,4.09,overcast clouds
519,Amur,RU,54.0,128.0,12.78,93,88,1.14,overcast clouds
520,Launceston,AU,-41.45,147.17,86.0,36,63,8.05,broken clouds
521,Lagoa,PT,39.05,-27.98,59.4,67,98,20.27,overcast clouds
522,Aden,YE,12.78,45.04,79.63,74,0,10.56,clear sky
523,Ferndale,US,42.46,-83.13,71.6,60,90,11.41,overcast clouds
524,Genhe,CN,50.78,121.52,27.75,92,99,2.8,overcast clouds
525,Santa Lucia,ES,27.91,-15.54,69.8,77,75,11.41,broken clouds
526,Tairua,NZ,-37.02,175.85,62.01,80,51,10.0,broken clouds
527,Nome,US,64.5,-165.41,33.8,96,90,12.75,light rain
528,Papar,MY,5.73,115.93,84.2,74,20,4.7,few clouds
529,Christchurch,NZ,-43.53,172.63,60.01,58,0,5.82,clear sky
530,Rawson,AR,-43.3,-65.1,62.47,77,91,14.52,overcast clouds
531,Alyangula,AU,-13.85,136.42,86.9,64,85,13.04,overcast clouds
532,Ust-Maya,RU,60.42,134.53,3.33,91,84,1.88,broken clouds
533,Killybegs,IE,54.63,-8.45,53.01,95,100,4.0,light rain
534,Peruwelz,BE,50.51,3.59,48.2,100,2,3.36,fog
535,Aurad,IN,18.25,77.43,60.87,65,0,4.59,clear sky
536,Narasapur,IN,16.45,81.67,75.06,74,1,7.99,clear sky
537,Togur,RU,58.36,82.83,29.08,97,100,11.97,overcast clouds
538,Tera,NE,14.01,0.75,75.33,22,0,6.2,clear sky
539,Bibiani,GH,6.46,-2.32,70.74,99,49,1.21,scattered clouds
540,Darhan,MN,49.49,105.92,33.57,81,100,6.42,overcast clouds
541,San Jose,US,37.34,-121.89,60.8,36,75,1.88,broken clouds
542,Phan Thiet,VN,10.93,108.1,78.31,86,64,7.58,broken clouds
543,Sohag,EG,26.56,31.69,60.8,48,0,6.93,clear sky
544,Dubti,ET,11.74,41.09,74.17,62,100,4.99,overcast clouds
545,Abancay,PE,-13.63,-72.88,61.05,61,100,3.31,light rain
546,Jutai,BR,-5.18,-68.9,73.42,98,100,1.59,moderate rain
547,Baykit,RU,61.67,96.37,24.73,95,100,4.18,overcast clouds
548,Martapura,ID,-3.42,114.85,82.4,83,20,3.36,few clouds
549,Paris,FR,48.85,2.35,55.0,93,90,3.36,mist
550,Mbala,ZM,-8.84,31.37,62.01,85,31,1.79,scattered clouds
551,Westport,US,41.14,-73.36,62.6,88,20,4.7,few clouds
552,Caravelas,BR,-17.71,-39.25,74.5,86,41,7.31,scattered clouds
553,Kastamonu,TR,41.5,33.67,38.88,91,10,2.15,clear sky
554,Alugan,PH,12.22,125.48,78.93,87,100,19.84,moderate rain
555,Chicama,PE,-7.84,-79.15,62.55,82,17,3.04,few clouds
556,Turka,UA,49.15,23.03,36.0,93,35,2.13,scattered clouds
557,Kahama,TZ,-3.83,32.6,65.48,90,100,4.72,light rain
558,Avrille,FR,47.5,-0.58,46.0,93,75,3.85,fog
559,Fukue,JP,32.69,128.84,60.8,48,20,11.41,few clouds
560,Moussoro,TD,13.64,16.49,74.37,27,0,11.14,clear sky
561,Manzhouli,CN,49.6,117.43,27.25,93,0,6.46,clear sky
562,Poya,NC,-21.35,165.15,75.56,62,100,9.98,light rain
563,Samana,DO,19.21,-69.34,76.26,92,100,12.3,overcast clouds
564,Tigzirt,DZ,36.89,4.12,61.0,82,30,3.31,light rain
565,Antropovo,RU,58.4,43.01,29.25,95,99,9.78,overcast clouds
566,Yuancheng,CN,36.65,107.79,49.62,63,44,7.4,scattered clouds
567,Sirnak,TR,37.52,42.46,46.58,81,9,1.88,clear sky
568,Comodoro Rivadavia,AR,-45.87,-67.5,55.4,93,0,7.47,clear sky
569,Altus,US,34.64,-99.33,50.0,43,1,8.05,haze
570,Chimbote,PE,-9.09,-78.58,61.32,89,65,4.63,broken clouds
571,Ptichye,RU,45.52,41.71,39.02,83,0,2.24,clear sky
572,Saint-Francois,FR,46.42,3.91,48.0,100,90,1.7,fog
573,Doha,QA,25.29,51.53,75.2,83,0,1.12,clear sky
574,Swan Hill,AU,-35.34,143.55,83.5,41,100,21.79,light rain
575,Peniche,PT,39.36,-9.38,57.0,84,0,7.0,clear sky
576,Lake Charles,US,30.21,-93.2,75.2,78,75,2.06,broken clouds
577,Muros,ES,42.78,-9.06,48.2,87,0,9.17,clear sky
578,Syamzha,RU,60.02,41.06,30.07,94,100,8.93,overcast clouds
579,Ossora,RU,59.24,163.07,23.34,81,80,5.32,broken clouds
580,Kinna,SE,57.51,12.69,46.0,87,90,5.82,overcast clouds
581,Daru,PG,-9.08,143.21,83.84,67,54,12.46,broken clouds
582,Bud,US,39.45,-86.18,66.99,93,90,12.75,overcast clouds
583,Rincon,US,32.3,-81.24,75.2,94,90,8.05,moderate rain
584,Maralal,KE,1.1,36.7,57.15,91,67,4.56,broken clouds
585,Ulladulla,AU,-35.35,150.47,80.01,57,20,11.41,few clouds
586,Alto Parana,BR,-23.13,-52.32,73.4,78,40,3.27,light rain
587,Willmar,US,45.12,-95.04,24.8,85,90,12.75,snow
588,Ciudad Bolivar,VE,8.12,-63.55,79.86,74,30,9.42,scattered clouds
589,Liverpool,GB,53.41,-2.98,52.0,87,100,8.05,overcast clouds
590,Zeya,RU,53.75,127.27,15.26,92,100,5.3,overcast clouds
591,Colesberg,ZA,-30.72,25.1,48.47,81,0,14.81,clear sky
592,Olafsvik,IS,64.89,-23.71,40.01,72,100,9.48,overcast clouds
593,Gerash,IR,27.67,54.14,59.43,48,99,1.3,overcast clouds
594,Troitskoye,RU,52.98,84.68,32.59,86,91,10.63,overcast clouds
595,Ishinomaki,JP,38.42,141.3,44.6,70,75,2.24,broken clouds
596,Berlevag,NO,70.86,29.09,37.92,78,100,11.63,overcast clouds
597,Churapcha,RU,62.0,132.43,-4.65,90,85,3.29,overcast clouds
598,Kavaratti,IN,10.57,72.64,82.6,62,19,9.53,few clouds
599,Ugoofaaru,MV,5.67,73.0,82.71,71,100,4.85,overcast clouds
600,Magnitogorsk,RU,53.42,59.05,26.6,79,90,11.18,overcast clouds
601,Hambantota,LK,6.12,81.12,75.2,100,20,2.24,few clouds
602,Labuan,MY,5.28,115.24,84.2,79,20,2.24,few clouds
603,Eyl,SO,7.98,49.82,75.67,80,8,9.4,clear sky
604,Aksarka,RU,66.56,67.8,4.14,92,33,4.59,scattered clouds
605,Magole,TZ,-6.37,37.37,71.6,94,75,0.11,broken clouds
606,Ucluelet,CA,48.93,-125.55,43.0,100,20,5.46,few clouds
607,Laguna,US,38.42,-121.42,57.2,33,1,3.36,clear sky
608,Inuvik,CA,68.35,-133.72,-5.8,83,7,8.05,clear sky
609,Birao,CF,10.28,22.79,73.45,36,10,4.68,clear sky
610,Shingu,JP,33.73,135.98,57.2,47,20,9.17,few clouds
611,Hamada,JP,34.88,132.08,55.4,58,40,5.82,scattered clouds
612,Russellville,US,35.28,-93.13,60.8,67,90,11.41,overcast clouds
613,Lamar,US,33.67,-95.58,55.99,62,1,8.05,clear sky
614,Avera,US,33.19,-82.53,71.6,95,90,6.93,mist
615,Pitkyaranta,RU,61.57,31.48,32.27,92,100,6.38,overcast clouds
616,Chegdomyn,RU,51.12,133.02,19.02,80,86,1.66,overcast clouds
617,Edgewater,US,28.99,-80.9,79.0,94,90,6.93,overcast clouds
618,Mashhad,IR,36.3,59.61,50.0,71,75,4.7,broken clouds
619,High Level,CA,58.52,-117.14,3.2,77,40,3.36,scattered clouds
620,Nabire,ID,-3.37,135.48,85.08,65,100,2.3,overcast clouds
621,Jiuquan,CN,39.74,98.52,43.43,41,0,2.57,clear sky
622,Pyaozerskiy,RU,65.83,31.17,30.58,91,100,6.76,overcast clouds
623,Yumen,CN,40.28,97.2,38.93,51,0,1.95,clear sky
624,Pinehurst,US,35.2,-79.47,68.0,94,1,3.36,clear sky
625,Aklavik,CA,68.22,-135.01,-5.8,83,100,8.05,overcast clouds
626,Tangshan,CN,39.63,118.18,56.66,36,19,6.46,few clouds
627,Ishigaki,JP,24.34,124.16,73.4,73,75,25.28,broken clouds
628,Amapa,BR,1.0,-52.0,73.26,97,91,2.24,light rain
629,Beloha,MG,-25.17,45.05,69.75,94,0,5.44,clear sky
630,Aguie,NE,13.51,7.78,70.86,30,0,8.63,clear sky
631,Yibin,CN,28.77,104.62,69.98,56,1,1.57,clear sky
632,Birin,NP,26.89,88.07,57.79,52,0,3.78,clear sky
633,Kirensk,RU,57.79,108.11,32.2,97,100,10.65,overcast clouds
634,Cherskiy,RU,68.75,161.3,-4.22,92,99,3.85,overcast clouds
635,Shantipur,IN,23.25,88.47,73.4,78,20,5.82,haze
636,Sibu,MY,2.3,111.82,80.6,88,20,4.7,few clouds
637,Korla,CN,41.76,86.15,40.3,57,0,4.43,clear sky
638,Beni,CD,0.5,29.47,60.69,100,100,1.57,light rain
639,Manama,BH,26.22,50.58,75.2,78,0,4.74,clear sky
640,Wairoa,NZ,-39.03,177.37,57.99,94,93,11.01,overcast clouds
641,Limot,PH,7.04,126.27,86.0,66,75,3.36,broken clouds
642,Ankang,CN,32.68,109.02,62.85,48,0,2.86,clear sky
643,Batalha,BR,-9.68,-37.12,72.32,80,0,6.58,clear sky
644,Warrington,GB,53.39,-2.58,52.0,87,100,8.05,overcast clouds
645,Kahului,US,20.89,-156.47,84.2,54,40,25.28,scattered clouds
646,Funtua,NG,11.52,7.31,67.05,34,0,7.25,clear sky
647,Seoul,KR,37.57,126.98,50.0,49,1,3.36,clear sky
648,Kitimat,CA,54.05,-128.65,32.0,94,59,2.89,broken clouds
649,Fez,MA,34.04,-5.0,57.2,71,0,6.93,clear sky
650,Cervo,ES,43.67,-7.41,48.0,91,49,8.01,scattered clouds
651,Raga,SS,8.46,25.68,71.92,41,34,1.57,scattered clouds
652,Playas,EC,-2.63,-80.38,68.94,84,95,12.53,overcast clouds
653,Altamira,BR,-3.2,-52.21,75.83,90,100,3.04,overcast clouds
654,Porbandar,IN,21.64,69.61,76.44,43,0,8.99,clear sky
655,De-Kastri,RU,51.47,140.78,26.13,75,56,4.56,broken clouds
656,Belaya Kholunitsa,RU,58.84,50.85,27.57,93,100,12.03,overcast clouds
657,Acapulco,MX,16.86,-99.89,82.4,74,40,5.82,scattered clouds
658,Manukan,PH,8.53,123.1,81.0,83,100,9.22,light rain
659,Chara,RU,56.91,118.26,29.05,95,99,0.96,overcast clouds
660,Salym,RU,60.06,71.48,22.26,98,100,2.91,overcast clouds
661,Boende,CD,-0.22,20.87,66.42,98,86,0.74,overcast clouds
662,Jumla,NP,29.27,82.18,47.84,51,0,3.8,clear sky
663,Bandarbeyla,SO,9.49,50.81,75.27,84,15,12.03,few clouds
664,Samdari,IN,25.82,72.58,68.4,25,0,5.7,clear sky
665,Karaman,TR,37.08,33.25,42.15,67,0,4.72,clear sky
666,Bac Lieu,VN,9.29,105.72,77.25,78,100,10.51,overcast clouds
667,Linhares,BR,-19.39,-40.07,71.89,91,85,3.91,overcast clouds
668,Cortez,US,37.35,-108.59,28.4,63,1,4.65,clear sky
669,Oktyabrskiy,RU,54.48,53.47,28.78,97,100,9.19,overcast clouds
670,Castlerea,IE,53.77,-8.5,53.01,99,100,8.01,moderate rain
671,Gasa,PS,31.5,34.47,64.0,77,0,3.36,clear sky
672,Ganzhou,CN,28.82,115.43,65.55,47,0,5.12,clear sky
673,Kuryk,KZ,43.2,51.65,48.16,53,100,11.97,overcast clouds
674,Margate,GB,51.38,1.39,51.01,93,33,7.38,scattered clouds
675,Nowa Deba,PL,50.43,21.75,43.0,87,90,5.82,overcast clouds
676,Priargunsk,RU,50.37,119.1,24.91,94,85,1.61,overcast clouds
677,Lekoni,GA,-1.58,14.26,70.3,88,58,1.07,broken clouds
678,Kulhudhuffushi,MV,6.62,73.07,82.98,71,100,5.3,overcast clouds
679,Acarau,BR,-2.89,-40.12,80.94,78,35,16.53,scattered clouds
680,Diego De Almagro,CL,-26.37,-70.05,54.05,61,0,1.74,clear sky
681,Carndonagh,IE,55.25,-7.27,52.11,90,100,12.77,moderate rain
682,Sao Miguel Do Araguaia,BR,-13.28,-50.16,77.85,70,88,5.1,overcast clouds
683,Pontal Do Parana,BR,-25.65,-48.51,64.0,99,100,5.84,overcast clouds
684,Elizabeth City,US,36.29,-76.25,69.8,88,1,4.7,clear sky
685,Merauke,ID,-8.47,140.33,86.97,59,100,10.31,overcast clouds
686,Kamakwie,SL,9.5,-12.23,73.76,92,1,0.98,clear sky
687,Fiche,ET,9.8,38.73,42.69,71,44,2.17,scattered clouds
688,Bulgan,MN,48.81,103.53,34.12,72,52,7.38,broken clouds
689,Girona,ES,41.98,2.82,54.0,100,90,3.49,fog
690,Codrington,AU,-38.27,141.97,65.98,93,100,8.16,moderate rain
691,Grand-Santi,GF,4.25,-54.38,75.29,89,100,2.55,overcast clouds
692,Tual,ID,-5.67,132.75,83.91,77,100,12.86,moderate rain
693,Tavistock,GB,50.55,-4.14,53.01,1,100,4.0,overcast clouds
694,Dwarka,IN,22.24,68.97,77.49,42,0,5.32,clear sky
695,Pandharpur,IN,17.67,75.33,64.11,59,0,5.26,clear sky
696,Koszalin,PL,54.19,16.17,42.01,83,96,5.68,overcast clouds
697,Forestville,US,38.85,-76.88,68.0,88,1,8.05,clear sky
698,Ligayan,PH,4.65,119.47,83.17,68,51,0.96,broken clouds
699,Marawi,PH,8.0,124.29,80.47,64,100,3.8,overcast clouds
700,Vanavara,RU,60.34,102.28,31.91,99,100,6.06,overcast clouds
701,Mangrol,IN,21.12,70.12,74.43,44,0,10.56,clear sky
702,Ayagoz,KZ,47.97,80.44,29.71,92,42,3.6,scattered clouds
703,Gigmoto,PH,13.78,124.39,78.89,88,100,40.67,moderate rain
704,Katherine,AU,-14.47,132.27,95.0,41,40,10.29,scattered clouds
